date,product,region,units_sold,revenue
2025-10-30,Headphones,South,2.0,4836.93
2025-10-30,Headphones,North,5.0,13719.24
2025-10-30,Monitor,West,1.0,12159.5
2025-10-30,Monitor,East,5.0,61811.37
2025-10-30,Monitor,South,2.0,23439.26
2025-10-30,Monitor,North,2.0,24733.83
2025-10-30,Keyboard,West,3.0,4499.33
2025-10-30,Headphones,West,2.0,4997.58
2025-10-30,Keyboard,South,9.0,13678.84
2025-10-30,Mouse,East,1.0,840.94
2025-10-30,Mouse,South,3.0,2439.49
2025-10-30,Mouse,North,5.0,3847.53
2025-10-30,Laptop,West,5.0,237317.92
2025-10-30,Laptop,East,3.0,142367.46
2025-10-30,Laptop,South,2.0,87696.92
2025-10-30,Laptop,North,3.0,136647.04
2025-10-30,Keyboard,North,6.0,9008.34
2025-10-31,Monitor,North,6.0,76541.26
2025-10-31,Monitor,South,3.0,40390.8
2025-10-31,Monitor,East,2.0,26024.03
2025-10-31,Headphones,East,5.0,12790.76
2025-10-31,Headphones,North,6.0,15401.73
2025-10-31,Headphones,West,7.0,16423.41
2025-10-31,Keyboard,West,3.0,4447.66
2025-10-31,Monitor,West,2.0,24786.94
2025-10-31,Keyboard,East,3.0,4128.25
2025-10-31,Headphones,South,3.0,6723.96
2025-10-31,Keyboard,North,3.0,4301.79
2025-10-31,Laptop,North,3.0,146283.82
2025-10-31,Laptop,South,2.0,92849.56
2025-10-31,Laptop,East,3.0,129242.73
2025-10-31,Laptop,West,2.0,94986.89
2025-10-31,Keyboard,South,2.0,2885.66
2025-10-31,Mouse,South,7.0,5545.83
2025-10-31,Mouse,East,5.0,4249.45
2025-10-31,Mouse,West,6.0,4534.05
2025-10-31,Mouse,North,3.0,2434.26
2025-11-01,Keyboard,West,10.0,14892.66
2025-11-01,Headphones,West,10.0,24585.95
2025-11-01,Headphones,South,10.0,23358.12
2025-11-01,Headphones,North,2.0,4916.23
2025-11-01,Monitor,West,7.0,80822.03
2025-11-01,Monitor,East,13.0,159397.48
2025-11-01,Monitor,South,2.0,22112.37
2025-11-01,Monitor,North,7.0,81043.29
2025-11-01,Keyboard,East,5.0,6958.72
2025-11-01,Headphones,East,10.0,23990.2
2025-11-01,Keyboard,North,13.0,17814.25
2025-11-01,Laptop,South,5.0,242700.64
2025-11-01,Laptop,East,5.0,219839.87
2025-11-01,Laptop,West,15.0,653529.13
2025-11-01,Laptop,North,5.0,211794.55
2025-11-01,Mouse,South,2.0,1569.18
2025-11-01,Mouse,East,26.0,21150.04
2025-11-01,Mouse,West,5.0,3690.48
2025-11-01,Mouse,North,18.0,15377.17
2025-11-01,Keyboard,South,5.0,7012.94
2025-11-02,Headphones,West,13.0,30909.22
2025-11-02,Keyboard,West,5.0,7806.62
2025-11-02,Headphones,East,7.0,18138.91
2025-11-02,Headphones,South,7.0,18484.08
2025-11-02,Headphones,North,7.0,17269.16
2025-11-02,Monitor,West,15.0,196108.96
2025-11-02,Monitor,East,10.0,131004.0
2025-11-02,Monitor,South,5.0,58328.79
2025-11-02,Monitor,North,2.0,25065.66
2025-11-02,Keyboard,East,7.0,10114.22
2025-11-02,Keyboard,North,5.0,7449.58
2025-11-02,Mouse,West,7.0,5677.18
2025-11-02,Mouse,East,7.0,5386.13
2025-11-02,Mouse,South,7.0,5960.41
2025-11-02,Laptop,West,5.0,218642.27
2025-11-02,Laptop,East,10.0,475546.75
2025-11-02,Laptop,North,10.0,449802.74
2025-11-02,Keyboard,South,5.0,7462.22
2025-11-03,Headphones,West,2.0,5722.8
2025-11-03,Monitor,North,6.0,76696.57
2025-11-03,Monitor,South,10.0,127660.17
2025-11-03,Monitor,East,6.0,68258.05
2025-11-03,Headphones,East,4.0,9428.13
2025-11-03,Headphones,North,12.0,31157.7
2025-11-03,Headphones,South,6.0,14881.34
2025-11-03,Keyboard,West,12.0,17106.53
2025-11-03,Monitor,West,4.0,48095.96
2025-11-03,Keyboard,East,8.0,11658.34
2025-11-03,Mouse,West,6.0,5046.0
2025-11-03,Keyboard,North,8.0,12622.98
2025-11-03,Mouse,East,6.0,4791.69
2025-11-03,Mouse,South,4.0,3486.39
2025-11-03,Mouse,North,6.0,4864.08
2025-11-03,Laptop,West,6.0,298134.96
2025-11-03,Laptop,East,6.0,265984.5
2025-11-03,Laptop,South,6.0,282301.38
2025-11-03,Laptop,North,8.0,378384.54
2025-11-03,Keyboard,South,2.0,2877.02
2025-11-04,Monitor,North,4.0,47200.02
2025-11-04,Monitor,South,8.0,91858.49
2025-11-04,Monitor,East,14.0,173896.43
2025-11-04,Headphones,West,14.0,35197.74
2025-11-04,Headphones,North,8.0,19037.09
2025-11-04,Headphones,South,8.0,20383.43
2025-11-04,Keyboard,West,2.0,2829.01
2025-11-04,Monitor,West,6.0,72603.94
2025-11-04,Keyboard,East,2.0,2928.98
2025-11-04,Headphones,East,8.0,20893.84
2025-11-04,Keyboard,North,6.0,9051.12
2025-11-04,Laptop,North,10.0,453923.68
2025-11-04,Laptop,South,4.0,182475.84
2025-11-04,Laptop,West,4.0,182647.31
2025-11-04,Keyboard,South,8.0,11967.71
2025-11-04,Mouse,South,4.0,2941.51
2025-11-04,Mouse,East,8.0,7023.89
2025-11-04,Mouse,West,6.0,4968.83
2025-11-04,Mouse,North,2.0,1661.86
2025-11-05,Monitor,North,2.0,23220.85
2025-11-05,Headphones,East,2.0,4878.33
2025-11-05,Headphones,South,6.0,15069.98
2025-11-05,Headphones,North,14.0,38021.3
2025-11-05,Monitor,West,6.0,68883.67
2025-11-05,Monitor,East,12.0,140506.96
2025-11-05,Monitor,South,2.0,24803.49
2025-11-05,Headphones,West,6.0,15022.25
2025-11-05,Keyboard,East,12.0,17703.4
2025-11-05,Mouse,West,8.0,6440.38
2025-11-05,Mouse,North,2.0,1649.41
2025-11-05,Laptop,West,8.0,368614.64
2025-11-05,Laptop,East,16.0,770759.55
2025-11-05,Laptop,South,4.0,173500.79
2025-11-05,Laptop,North,4.0,171610.82
2025-11-05,Keyboard,North,,6017.22
2025-11-06,Headphones,West,8.0,20441.69
2025-11-06,Headphones,East,4.0,10396.03
2025-11-06,Headphones,South,2.0,5163.4
2025-11-06,Headphones,North,10.0,24364.23
2025-11-06,Monitor,West,2.0,23712.45
2025-11-06,Monitor,East,4.0,47025.02
2025-11-06,Monitor,South,2.0,23001.58
2025-11-06,Monitor,North,8.0,97184.88
2025-11-06,Keyboard,East,8.0,10228.42
2025-11-06,Keyboard,West,4.0,5698.76
2025-11-06,Keyboard,North,2.0,2805.53
2025-11-06,Laptop,North,2.0,86892.62
2025-11-06,Laptop,South,4.0,181902.53
2025-11-06,Laptop,East,8.0,331691.71
2025-11-06,Keyboard,South,2.0,2854.63
2025-11-06,Mouse,North,10.0,8599.72
2025-11-06,Mouse,South,12.0,9580.61
2025-11-06,Mouse,East,6.0,4544.69
2025-11-06,Laptop,West,2.0,85923.77
2025-11-07,Keyboard,West,6.0,9723.76
2025-11-07,Headphones,East,10.0,26890.87
2025-11-07,Headphones,South,4.0,10342.96
2025-11-07,Headphones,North,2.0,5371.86
2025-11-07,Monitor,West,2.0,24319.0
2025-11-07,Monitor,East,4.0,46480.35
2025-11-07,Monitor,South,6.0,67033.14
2025-11-07,Monitor,North,10.0,123264.65
2025-11-07,Keyboard,East,2.0,3009.22
2025-11-07,Headphones,West,2.0,5377.39
2025-11-07,Keyboard,North,10.0,15401.41
2025-11-07,Laptop,North,8.0,371259.53
2025-11-07,Laptop,South,6.0,270462.01
2025-11-07,Laptop,East,2.0,86999.85
2025-11-07,Laptop,West,4.0,177517.55
2025-11-07,Keyboard,South,4.0,5870.8
2025-11-07,Mouse,South,8.0,6543.63
2025-11-07,Mouse,East,4.0,3557.71
2025-11-07,Mouse,West,6.0,4543.08
2025-11-07,Mouse,North,10.0,7583.64
2025-11-08,Keyboard,West,10.0,50554.35
2025-11-08,Headphones,East,7.0,64845.16499999999
2025-11-08,Headphones,South,2.0,16783.164999999997
2025-11-08,Headphones,North,,62654.305
2025-11-08,Monitor,West,28.0,1190610.2249999999
2025-11-08,Monitor,East,2.0,77761.77500000001
2025-11-08,Monitor,South,5.0,224359.03
2025-11-08,Monitor,North,7.0,287993.47500000003
2025-11-08,Headphones,West,5.0,42940.485
2025-11-08,Keyboard,North,5.0,25287.955
2025-11-08,Mouse,West,13.0,36377.39
2025-11-08,Mouse,East,7.0,19796.84
2025-11-08,Mouse,South,2.0,6162.240000000001
2025-11-08,Mouse,North,2.0,5774.3
2025-11-08,Laptop,West,13.0,2163587.3699999996
2025-11-08,Laptop,East,5.0,802630.15
2025-11-08,Laptop,South,2.0,350664.86000000004
2025-11-08,Laptop,North,7.0,1098712.51
2025-11-08,Keyboard,East,18.0,90124.3
2025-11-09,Monitor,North,5.0,65280.25
2025-11-09,Monitor,South,10.0,126870.01
2025-11-09,Monitor,East,7.0,82546.06
2025-11-09,Keyboard,West,18.0,28570.08
2025-11-09,Headphones,North,5.0,12764.33
2025-11-09,Headphones,East,2.0,5336.55
2025-11-09,Headphones,West,5.0,12436.51
2025-11-09,Monitor,West,13.0,160075.34
2025-11-09,Keyboard,East,10.0,14227.3
2025-11-09,Keyboard,South,20.0,30325.78
2025-11-09,Keyboard,North,5.0,6935.73
2025-11-09,Laptop,South,5.0,255024.93
2025-11-09,Laptop,East,7.0,311909.82
2025-11-09,Laptop,West,10.0,487722.97
2025-11-09,Laptop,North,7.0,299024.34
2025-11-09,Mouse,South,13.0,10152.28
2025-11-09,Mouse,East,7.0,6135.42
2025-11-09,Mouse,West,5.0,3977.91
2025-11-09,Mouse,North,5.0,4643.4
2025-11-10,Monitor,North,8.0,99631.4
2025-11-10,Headphones,West,4.0,10202.66
2025-11-10,Headphones,East,12.0,29749.67
2025-11-10,Headphones,South,6.0,14346.59
2025-11-10,Headphones,North,6.0,13988.28
2025-11-10,Monitor,West,8.0,96401.06
2025-11-10,Monitor,East,6.0,71941.59
2025-11-10,Monitor,South,4.0,48475.25
2025-11-10,Keyboard,West,4.0,6212.07
2025-11-10,Keyboard,East,12.0,16512.32
2025-11-10,Keyboard,North,4.0,5759.18
2025-11-10,Laptop,South,6.0,257380.99
2025-11-10,Laptop,East,6.0,272664.35
2025-11-10,Laptop,West,2.0,96940.55
2025-11-10,Laptop,North,2.0,94528.08
2025-11-10,Mouse,South,2.0,1567.41
2025-11-10,Mouse,East,4.0,3253.47
2025-11-10,Mouse,West,4.0,3095.56
2025-11-10,Mouse,North,8.0,6453.97
2025-11-11,Monitor,North,2.0,24789.81
2025-11-11,Headphones,West,4.0,10183.83
2025-11-11,Headphones,East,6.0,15690.0
2025-11-11,Headphones,South,4.0,9841.7
2025-11-11,Headphones,North,2.0,4672.55
2025-11-11,Monitor,West,6.0,68713.9
2025-11-11,Monitor,East,8.0,98052.97
2025-11-11,Monitor,South,8.0,108920.61
2025-11-11,Keyboard,West,6.0,8748.2
2025-11-11,Laptop,North,2.0,92426.04
2025-11-11,Keyboard,South,8.0,12308.35
2025-11-11,Keyboard,North,12.0,17133.4
2025-11-11,Mouse,West,2.0,1702.44
2025-11-11,Mouse,East,8.0,6493.8
2025-11-11,Mouse,South,4.0,3201.13
2025-11-11,Mouse,North,10.0,7637.4
2025-11-11,Laptop,West,4.0,184038.26
2025-11-11,Laptop,East,4.0,192876.17
2025-11-11,Keyboard,East,8.0,11710.79
2025-11-12,Monitor,North,6.0,71364.21
2025-11-12,Monitor,South,4.0,49902.58
2025-11-12,Monitor,East,12.0,145423.49
2025-11-12,Monitor,West,8.0,99237.6
2025-11-12,Headphones,West,8.0,18645.71
2025-11-12,Headphones,South,4.0,10124.84
2025-11-12,Headphones,East,16.0,42908.91
2025-11-12,Keyboard,West,12.0,17564.51
2025-11-12,Headphones,North,4.0,10091.62
2025-11-12,Keyboard,East,8.0,11795.89
2025-11-12,Laptop,North,6.0,266035.41
2025-11-12,Keyboard,North,4.0,5198.68
2025-11-12,Mouse,West,4.0,3058.28
2025-11-12,Mouse,East,4.0,3063.05
2025-11-12,Mouse,South,8.0,6863.19
2025-11-12,Mouse,North,8.0,6212.91
2025-11-12,Laptop,West,14.0,578278.41
2025-11-12,Laptop,East,6.0,257328.75
2025-11-12,Laptop,South,10.0,456149.12
2025-11-12,Keyboard,South,2.0,3443.5
2025-11-13,Monitor,North,6.0,65323.41
2025-11-13,Monitor,South,4.0,44866.89
2025-11-13,Monitor,East,2.0,24085.11
2025-11-13,Monitor,West,8.0,99157.25
2025-11-13,Headphones,West,4.0,10102.08
2025-11-13,Headphones,South,6.0,15497.92
2025-11-13,Headphones,East,6.0,15086.47
2025-11-13,Keyboard,West,12.0,16943.12
2025-11-13,Headphones,North,2.0,4733.64
2025-11-13,Keyboard,East,10.0,14447.53
2025-11-13,Keyboard,South,2.0,3045.19
2025-11-13,Keyboard,North,6.0,8684.17
2025-11-13,Laptop,South,8.0,370507.5
2025-11-13,Laptop,East,6.0,284736.16
2025-11-13,Laptop,West,4.0,174538.19
2025-11-13,Laptop,North,2.0,91010.19
2025-11-13,Mouse,South,4.0,3216.8
2025-11-13,Mouse,East,8.0,6914.65
2025-11-13,Mouse,West,6.0,4959.05
2025-11-13,Mouse,North,10.0,7889.08
2025-11-14,Keyboard,West,2.0,3111.88
2025-11-14,Headphones,West,6.0,15476.35
2025-11-14,Headphones,South,2.0,5351.03
2025-11-14,Headphones,North,4.0,9834.98
2025-11-14,Monitor,West,10.0,119418.74
2025-11-14,Monitor,East,8.0,92807.1
2025-11-14,Monitor,South,4.0,54210.79
2025-11-14,Monitor,North,20.0,253212.89
2025-11-14,Keyboard,East,8.0,12371.17
2025-11-14,Headphones,East,4.0,9467.73
2025-11-14,Keyboard,North,8.0,12514.47
2025-11-14,Mouse,West,16.0,13037.48
2025-11-14,Mouse,East,6.0,4826.45
2025-11-14,Mouse,South,4.0,3353.03
2025-11-14,Mouse,North,2.0,1643.92
2025-11-14,Laptop,West,2.0,86808.64
2025-11-14,Laptop,East,6.0,262350.01
2025-11-14,Laptop,South,8.0,339649.23
2025-11-14,Laptop,North,10.0,464223.26
2025-11-14,Keyboard,South,4.0,6211.5
2025-11-15,Monitor,North,10.0,131131.58
2025-11-15,Monitor,South,5.0,52880.31
2025-11-15,Monitor,East,5.0,58573.72
2025-11-15,Headphones,West,2.0,4953.22
2025-11-15,Headphones,North,5.0,13098.07
2025-11-15,Headphones,South,2.0,4666.66
2025-11-15,Keyboard,West,7.0,10067.36
2025-11-15,Monitor,West,2.0,25608.16
2025-11-15,Keyboard,East,5.0,7497.42
2025-11-15,Headphones,East,10.0,27120.56
2025-11-15,Keyboard,North,10.0,15363.38
2025-11-15,Laptop,North,10.0,456253.13
2025-11-15,Laptop,South,13.0,560186.85
2025-11-15,Laptop,East,5.0,220783.68
2025-11-15,Keyboard,South,5.0,8078.39
2025-11-15,Mouse,North,13.0,10898.9
2025-11-15,Mouse,South,13.0,10979.03
2025-11-15,Mouse,West,5.0,4144.71
2025-11-15,Laptop,West,5.0,235119.37
2025-11-16,Keyboard,East,13.0,20325.31
2025-11-16,Headphones,East,7.0,16814.45
2025-11-16,Headphones,South,2.0,5305.64
2025-11-16,Headphones,North,5.0,12715.3
2025-11-16,Monitor,West,7.0,80224.82
2025-11-16,Monitor,East,10.0,138840.43
2025-11-16,Monitor,South,7.0,82841.23
2025-11-16,Monitor,North,7.0,82663.44
2025-11-16,Headphones,West,5.0,11941.88
2025-11-16,Keyboard,North,7.0,10557.18
2025-11-16,Mouse,West,5.0,4214.47
2025-11-16,Mouse,East,10.0,8075.77
2025-11-16,Mouse,South,2.0,1535.92
2025-11-16,Mouse,North,7.0,5851.28
2025-11-16,Laptop,West,2.0,90384.45
2025-11-16,Laptop,East,5.0,225916.28
2025-11-16,Laptop,South,2.0,91497.63
2025-11-16,Laptop,North,5.0,229645.19
2025-11-16,Keyboard,South,7.0,11169.15
2025-11-17,Monitor,East,8.0,94069.59
2025-11-17,Monitor,West,6.0,69419.72
2025-11-17,Headphones,North,4.0,8930.79
2025-11-17,Monitor,South,4.0,50176.03
2025-11-17,Headphones,West,6.0,15291.96
2025-11-17,Headphones,East,12.0,31168.11
2025-11-17,Headphones,South,2.0,5270.16
2025-11-17,Monitor,North,10.0,116593.03
2025-11-17,Laptop,South,8.0,351322.15
2025-11-17,Keyboard,East,8.0,12904.6
2025-11-17,Keyboard,South,8.0,11509.07
2025-11-17,Mouse,West,4.0,3018.63
2025-11-17,Mouse,East,12.0,10278.83
2025-11-17,Mouse,South,10.0,8034.74
2025-11-17,Laptop,West,6.0,281860.19
2025-11-17,Laptop,North,8.0,366058.66
2025-11-17,Keyboard,West,8.0,11826.88
2025-11-18,Keyboard,West,4.0,6304.15
2025-11-18,Monitor,North,4.0,46680.7
2025-11-18,Monitor,South,6.0,77477.22
2025-11-18,Headphones,East,8.0,19481.5
2025-11-18,Headphones,North,4.0,10145.89
2025-11-18,Headphones,South,6.0,14284.67
2025-11-18,Keyboard,East,2.0,3125.42
2025-11-18,Monitor,West,10.0,130019.71
2025-11-18,Keyboard,South,4.0,5992.63
2025-11-18,Headphones,West,4.0,9753.47
2025-11-18,Mouse,West,8.0,7100.35
2025-11-18,Laptop,North,2.0,93293.8
2025-11-18,Laptop,South,12.0,527675.27
2025-11-18,Laptop,East,6.0,264772.07
2025-11-18,Keyboard,North,6.0,9803.63
2025-11-18,Mouse,North,6.0,5021.52
2025-11-18,Mouse,South,4.0,3228.4
2025-11-18,Mouse,East,6.0,4596.24
2025-11-18,Laptop,West,10.0,439184.69
2025-11-19,Keyboard,East,10.0,15738.64
2025-11-19,Headphones,North,6.0,13762.13
2025-11-19,Monitor,West,2.0,25986.18
2025-11-19,Monitor,East,8.0,93246.21
2025-11-19,Monitor,South,4.0,47033.16
2025-11-19,Monitor,North,2.0,23408.03
2025-11-19,Keyboard,West,8.0,12396.13
2025-11-19,Headphones,East,6.0,15180.92
2025-11-19,Keyboard,South,10.0,14743.02
2025-11-19,Mouse,West,10.0,8020.18
2025-11-19,Mouse,East,2.0,1652.96
2025-11-19,Mouse,North,4.0,3015.76
2025-11-19,Laptop,West,4.0,188915.44
2025-11-19,Laptop,East,6.0,265431.29
2025-11-19,Laptop,South,6.0,281737.26
2025-11-19,Laptop,North,6.0,288063.89
2025-11-19,Keyboard,North,8.0,12451.22
2025-11-20,Monitor,South,8.0,100983.24
2025-11-20,Monitor,East,4.0,43057.55
2025-11-20,Monitor,West,8.0,95626.66
2025-11-20,Headphones,West,4.0,10735.73
2025-11-20,Headphones,South,2.0,5237.29
2025-11-20,Headphones,East,6.0,15781.28
2025-11-20,Keyboard,West,4.0,5548.29
2025-11-20,Headphones,North,12.0,30319.0
2025-11-20,Keyboard,East,10.0,14931.74
2025-11-20,Monitor,North,2.0,27171.49
2025-11-20,Keyboard,North,8.0,11875.19
2025-11-20,Laptop,East,6.0,264238.32
2025-11-20,Laptop,West,6.0,260204.08
2025-11-20,Mouse,North,2.0,1651.92
2025-11-20,Laptop,South,4.0,185694.15
2025-11-20,Mouse,East,4.0,3177.22
2025-11-20,Mouse,West,4.0,3062.17
2025-11-20,Keyboard,South,10.0,14330.02
2025-11-20,Mouse,South,10.0,8497.92
2025-11-21,Keyboard,West,8.0,12707.29
2025-11-21,Headphones,East,8.0,20523.55
2025-11-21,Headphones,South,2.0,4774.24
2025-11-21,Headphones,North,8.0,20198.57
2025-11-21,Monitor,West,8.0,89699.28
2025-11-21,Monitor,East,10.0,126876.17
2025-11-21,Monitor,South,10.0,126668.11
2025-11-21,Monitor,North,4.0,50531.03
2025-11-21,Keyboard,East,6.0,9466.88
2025-11-21,Headphones,West,12.0,31182.71
2025-11-21,Keyboard,North,6.0,9193.84
2025-11-21,Laptop,North,4.0,201395.02
2025-11-21,Laptop,South,6.0,274300.41
2025-11-21,Laptop,East,4.0,197872.02
2025-11-21,Laptop,West,12.0,576215.26
2025-11-21,Keyboard,South,10.0,14679.71
2025-11-21,Mouse,South,8.0,6579.55
2025-11-21,Mouse,East,8.0,6147.61
2025-11-21,Mouse,West,2.0,1548.14
2025-11-21,Mouse,North,4.0,3131.38
2025-11-22,Keyboard,West,5.0,7198.15
2025-11-22,Headphones,East,2.0,4913.82
2025-11-22,Headphones,South,5.0,11868.48
2025-11-22,Headphones,North,7.0,18425.73
2025-11-22,Monitor,West,7.0,90441.79
2025-11-22,Monitor,East,5.0,56346.62
2025-11-22,Monitor,South,7.0,77762.77
2025-11-22,Monitor,North,10.0,109200.14
2025-11-22,Headphones,West,2.0,4976.78
2025-11-22,Keyboard,South,7.0,10688.83
2025-11-22,Mouse,West,7.0,5652.07
2025-11-22,Mouse,East,5.0,4180.66
2025-11-22,Mouse,South,2.0,1603.92
2025-11-22,Mouse,North,7.0,5575.17
2025-11-22,Laptop,West,7.0,284646.67
2025-11-22,Laptop,East,15.0,673964.29
2025-11-22,Laptop,South,2.0,89971.15
2025-11-22,Laptop,North,5.0,237817.02
2025-11-22,Keyboard,East,7.0,10573.45
2025-11-23,Monitor,North,7.0,86638.01
2025-11-23,Monitor,South,7.0,86147.75
2025-11-23,Monitor,East,10.0,110477.98
2025-11-23,Keyboard,West,10.0,13697.99
2025-11-23,Headphones,North,5.0,13070.41
2025-11-23,Headphones,South,13.0,33945.3
2025-11-23,Headphones,East,5.0,12155.04
2025-11-23,Monitor,West,7.0,92080.96
2025-11-23,Keyboard,East,13.0,19581.8
2025-11-23,Laptop,North,5.0,244859.28
2025-11-23,Keyboard,North,2.0,3033.74
2025-11-23,Mouse,West,2.0,1685.23
2025-11-23,Mouse,East,7.0,5695.17
2025-11-23,Mouse,South,5.0,3903.0
2025-11-23,Mouse,North,13.0,10861.72
2025-11-23,Laptop,West,15.0,609274.87
2025-11-23,Laptop,East,10.0,467568.17
2025-11-23,Laptop,South,5.0,208418.49
2025-11-23,Keyboard,South,7.0,10638.98
2025-11-24,Monitor,North,2.0,23706.84
2025-11-24,Monitor,South,6.0,70821.81
2025-11-24,Monitor,East,6.0,74311.64
2025-11-24,Monitor,West,4.0,48015.0
2025-11-24,Headphones,West,2.0,4785.95
2025-11-24,Headphones,South,10.0,25863.55
2025-11-24,Headphones,East,6.0,15117.62
2025-11-24,Keyboard,West,4.0,5850.4
2025-11-24,Headphones,North,12.0,31147.54
2025-11-24,Keyboard,East,10.0,14917.5
2025-11-24,Keyboard,South,4.0,5662.58
2025-11-24,Keyboard,North,10.0,14729.31
2025-11-24,Laptop,South,4.0,190720.29
2025-11-24,Laptop,East,8.0,351075.2
2025-11-24,Laptop,West,4.0,188779.5
2025-11-24,Laptop,North,12.0,566605.85
2025-11-24,Mouse,South,6.0,4680.07
2025-11-24,Mouse,East,10.0,7367.86
2025-11-24,Mouse,West,4.0,3120.36
2025-11-24,Mouse,North,14.0,11111.07
2025-11-25,Keyboard,West,6.0,7993.91
2025-11-25,Headphones,West,2.0,4912.34
2025-11-25,Headphones,South,6.0,13656.1
2025-11-25,Headphones,North,8.0,21059.68
2025-11-25,Monitor,West,8.0,90546.45
2025-11-25,Monitor,East,10.0,123919.51
2025-11-25,Monitor,South,14.0,169165.04
2025-11-25,Monitor,North,8.0,96218.05
2025-11-25,Keyboard,East,12.0,17718.06
2025-11-25,Headphones,East,4.0,9522.09
2025-11-25,Keyboard,North,4.0,6000.96
2025-11-25,Mouse,West,10.0,8307.94
2025-11-25,Mouse,East,10.0,8041.12
2025-11-25,Mouse,South,14.0,11587.8
2025-11-25,Laptop,West,4.0,166798.71
2025-11-25,Laptop,East,8.0,345245.24
2025-11-25,Laptop,South,4.0,172808.36
2025-11-25,Laptop,North,14.0,596954.28
2025-11-25,Keyboard,South,12.0,16993.79
2025-11-26,Monitor,North,2.0,25070.8
2025-11-26,Monitor,South,2.0,25085.72
2025-11-26,Monitor,East,2.0,25127.36
2025-11-26,Headphones,West,4.0,9465.4
2025-11-26,Headphones,North,6.0,16063.86
2025-11-26,Headphones,South,8.0,19370.17
2025-11-26,Keyboard,West,10.0,15815.08
2025-11-26,Monitor,West,10.0,118666.28
2025-11-26,Keyboard,East,8.0,11758.17
2025-11-26,Headphones,East,6.0,13989.68
2025-11-26,Keyboard,North,10.0,15387.25
2025-11-26,Laptop,South,10.0,441004.26
2025-11-26,Laptop,East,8.0,366737.56
2025-11-26,Laptop,West,10.0,435622.05
2025-11-26,Laptop,North,4.0,168080.6
2025-11-26,Mouse,South,6.0,5264.9
2025-11-26,Mouse,East,2.0,1586.01
2025-11-26,Mouse,West,2.0,1719.3
2025-11-26,Mouse,North,6.0,4614.16
2025-11-26,Keyboard,South,6.0,8696.48
2025-11-27,Keyboard,East,10.0,14661.61
2025-11-27,Headphones,East,8.0,18575.13
2025-11-27,Headphones,South,4.0,8783.47
2025-11-27,Headphones,North,14.0,34078.16
2025-11-27,Monitor,East,2.0,26583.63
2025-11-27,Monitor,South,6.0,72272.99
2025-11-27,Monitor,North,2.0,23560.6
2025-11-27,Keyboard,West,4.0,6329.69
2025-11-27,Keyboard,North,10.0,15727.95
2025-11-27,Mouse,West,6.0,4782.08
2025-11-27,Mouse,East,8.0,5934.11
2025-11-27,Mouse,North,4.0,3021.59
2025-11-27,Laptop,West,4.0,180271.88
2025-11-27,Laptop,East,4.0,164038.57
2025-11-27,Laptop,South,4.0,168836.2
2025-11-27,Laptop,North,10.0,460563.3
2025-11-27,Keyboard,South,10.0,14031.85
2025-11-28,Monitor,South,2.0,22860.09
2025-11-28,Monitor,East,6.0,68093.4
2025-11-28,Monitor,West,6.0,70445.73
2025-11-28,Headphones,West,4.0,8522.49
2025-11-28,Headphones,South,6.0,14239.34
2025-11-28,Headphones,East,8.0,21317.71
2025-11-28,Monitor,North,6.0,71097.66
2025-11-28,Headphones,North,6.0,15667.28
2025-11-28,Keyboard,West,8.0,11082.6
2025-11-28,Keyboard,East,2.0,2900.21
2025-11-28,Keyboard,South,6.0,8499.77
2025-11-28,Laptop,South,6.0,257152.69
2025-11-28,Laptop,East,2.0,97920.72
2025-11-28,Laptop,West,8.0,386011.21
2025-11-28,Laptop,North,8.0,371784.03
2025-11-28,Mouse,South,4.0,3286.45
2025-11-28,Mouse,East,8.0,6039.45
2025-11-28,Keyboard,North,2.0,3037.25
2025-11-28,Mouse,North,2.0,1643.82
2025-11-29,Monitor,North,5.0,54435.64
2025-11-29,Headphones,East,10.0,26976.02
2025-11-29,Headphones,South,2.0,4857.16
2025-11-29,Headphones,North,15.0,36278.89
2025-11-29,Monitor,West,18.0,204005.65
2025-11-29,Monitor,East,5.0,58932.51
2025-11-29,Monitor,South,5.0,64178.2
2025-11-29,Keyboard,West,10.0,15652.0
2025-11-29,Headphones,West,5.0,12449.24
2025-11-29,Keyboard,North,10.0,15481.04
2025-11-29,Laptop,North,7.0,357650.12
2025-11-29,Laptop,South,2.0,95802.05
2025-11-29,Laptop,East,13.0,646644.58
2025-11-29,Keyboard,East,5.0,7063.0
2025-11-29,Mouse,South,10.0,8059.53
2025-11-29,Mouse,East,5.0,4187.36
2025-11-29,Mouse,West,10.0,7642.92
2025-11-29,Laptop,West,5.0,213871.37
2025-11-30,Keyboard,West,5.0,7372.9
2025-11-30,Headphones,East,2.0,5334.07
2025-11-30,Headphones,South,2.0,4452.91
2025-11-30,Headphones,North,15.0,35296.63
2025-11-30,Monitor,West,10.0,105019.21
2025-11-30,Monitor,East,13.0,159179.73
2025-11-30,Monitor,South,7.0,80591.57
2025-11-30,Monitor,North,18.0,213013.63
